oid,osm_id,highway,access,start_date,active_years,abandoned_date,abandoned,surface
15246,341007342,residential,,,,,,
15247,341007343,residential,,,,,,
15248,341007344,residential,,,,,,
15249,341007345,residential,,,,,,
15250,341007346,residential,,,,,,
15251,341007347,residential,,,,,,
15252,341007348,residential,,,,,,
15253,341007349,residential,,,,,,
15254,341007350,residential,,,,,,
15255,341007351,residential,,,,,,
15256,341007352,residential,,,,,,
15257,341007353,residential,,,,,,
15258,341007354,residential,,,,,,
15259,342388470,residential,,,,,,
15260,342388471,residential,,,,,,
15261,342388472,residential,,,,,,
15262,342388473,residential,,,,,,
15263,342388474,residential,,,,,,
15264,342388475,residential,,,,,,
15265,342388476,residential,,,,,,
15266,342388477,residential,,,,,,
15267,342388478,residential,,,,,,
15268,342388479,residential,,,,,,
15269,342388480,residential,,,,,,
15270,342388481,residential,,,,,,
15271,342388482,residential,,,,,,
15272,342388483,residential,,,,,,
15273,342388484,residential,,,,,,
15274,342388485,residential,,,,,,
15275,342388486,residential,,,,,,
15276,342388487,residential,,,,,,
15277,342388488,residential,,,,,,
15278,342388489,residential,,,,,,
15279,342388490,residential,,,,,,
15280,342388491,residential,,,,,,
15281,342388492,residential,,,,,,
15282,342389044,residential,,,,,,
15283,342389046,residential,,,,,,
15284,342389048,residential,,,,,,
15285,342389050,residential,,,,,,
15286,342389051,residential,,,,,,
15287,342389052,residential,,,,,,
15288,342389053,residential,,,,,,
15289,342389055,residential,,,,,,
15290,342389056,residential,,,,,,
15291,342389057,residential,,,,,,
15292,345218323,residential,,,,,,
15293,345219004,residential,,,,,,
15294,345219968,unclassified,,,,,,
15295,345219969,unclassified,,,,,,
15296,345219970,unclassified,,,,,,
15297,345220974,residential,,,,,,
15298,345221212,residential,,,,,,
15299,345221213,residential,,,,,,
15300,345221214,residential,,,,,,
15301,345221522,residential,,,,,,
15302,345228416,residential,,,,,,
15303,345233001,residential,,,,,,
15304,345233002,residential,,,,,,
15305,345292582,track,forestry,1994,"1994-1998, 2001-",,,
15306,345292589,tertiary,forestry,1994,,,,
15307,345293519,tertiary,forestry,1986,,,,
15308,345293520,tertiary,forestry,1986,,,,
15309,345293521,tertiary,forestry,1986,,,,
15310,345293522,tertiary,forestry,1986,,,,
15311,345293525,tertiary,forestry,1986,,,,
15312,345293526,track,forestry,1994,1994-1997,,1,
15313,345294616,tertiary,forestry,1998,,,,
15314,345294621,track,forestry,1994,1994-1997,,1,
15315,345294634,track,forestry,1998,1998-2003,,1,
15316,345294643,track,forestry,1994,,,,
15317,345294647,track,forestry,1994,1994-2001,,1,
15318,345294653,track,forestry,1990,"1990-2006, 2009-",,,
15319,345294670,track,forestry,1994,1994-2005,,1,
15320,345294671,track,forestry,1994,1994-2005,,1,
15321,345294672,track,forestry,before 1998,"-1998, 2004-2009",,1,
15322,345294674,track,forestry,2006,,,,
15323,345508343,unclassified,,,,,,
15324,345508347,unclassified,,,,,,
15325,345510867,unclassified,,,,,,
15326,345653852,residential,,,,,,
15327,345653853,track,,,,,,
15328,345763412,track,,,,,,
15329,345763413,track,,,,,,
15330,345763415,track,,,,,,
15331,345763416,residential,,,,,,
15332,345763417,track,,,,,,
15333,345763418,track,,,,,,
15334,345763420,track,,,,,,
15335,345763421,residential,,,,,,
15336,345763423,track,,,,,,
15337,345763424,residential,,,,,,
15338,345763425,residential,,,,,,
15339,345763426,track,,,,,,
15340,345763427,track,,,,,,sand
15341,345763429,track,,,,,,
15342,345763430,track,,,,,,
15343,345763431,residential,,,,,,
15344,345763432,track,,,,,,
15345,345763434,track,,,,,,
15346,345763435,track,,,,,,
15347,345763436,residential,,,,,,
15348,345763438,track,,,,,,
15349,345763439,track,,,,,,
15350,345763440,track,,,,,,
15351,345763441,track,,,,,,
15352,345763442,track,,,,,,
15353,345763443,track,,,,,,
15354,345763444,track,,,,,,
15355,345763445,residential,,,,,,
15356,345763446,track,,,,,,
15357,345763447,track,,,,,,
15358,345763448,track,,,,,,
15359,345763449,track,,,,,,
15360,346035353,track,,,,,,
15361,346035354,residential,,,,,,
15362,346290113,residential,,,,,,
15363,346577248,residential,,,,,,
15364,346577249,residential,,,,,,
15365,346578588,path,,,,,,
15366,346825675,track,forestry,2004,,,,
15367,347132874,track,forestry,before 2000,,,,
15368,347140972,track,forestry,before 2000,,,,
15369,347141394,track,forestry,before 2000,,,,
15370,347141395,track,forestry,before 2000,,,,
15371,347141448,track,forestry,before 2000,,,,
15372,347144628,track,forestry,2001,,,,
15373,347168970,secondary,forestry,before 2000,,,,
15374,347170191,track,forestry,2005,,,,
15375,348362339,track,,,,,,
15376,350185611,track,forestry,2000,2000-2009,,1,
15377,350185614,track,forestry,2000,,,,
15378,350187514,track,forestry,2002,2002-2009,,1,
15379,350188116,track,forestry,2002,2002-2009,,1,
15380,350188117,track,forestry,2000,2000-2005,,1,
15381,350188119,track,forestry,2006,2006-2009,,1,
15382,350188217,track,forestry,2001,,,1,
15383,350188232,track,forestry,before 2000,,,,
15384,350188309,track,forestry,before 1998,"-1998, 2002-2009",,1,
15385,350189294,track,forestry,before 1998,"-1998, 2002-2009",,1,
15386,350189543,track,forestry,2006,2006-2009,,1,
15387,350189662,track,forestry,1998,1998-2009,,1,
15388,350189799,track,forestry,1998,1998-2009,,1,
15389,350189800,track,forestry,1998,1998-2005,,1,
15390,350189821,track,forestry,2002,,,1,
15391,350189825,track,forestry,2002,2002-2003,,1,
15392,350189826,track,forestry,2002,2002-2009,,1,
15393,350189827,track,forestry,2002,,,,
15394,350189834,track,forestry,2002,,,,
15395,350189853,track,forestry,1994,,,,
15396,350189854,track,forestry,1998,,,,
15397,350189999,track,forestry,before 1998,"-1998, 2002-2009",,1,
15398,350190004,track,forestry,2000,,,,
15399,350190039,track,forestry,2001,,,,
15400,350190305,track,forestry,2004,,,1,
15401,350190617,track,forestry,2002,2002-2013,,1,
15402,350190618,track,forestry,2002,2002-2013,,1,
15403,350190619,track,forestry,before 1998,"-1998, 2002-2009",,1,
15404,350190621,track,forestry,before 1998,"-1998, 2002-2009",,1,
15405,350190622,track,forestry,before 1998,"-1998, 2002-2009",,1,
15406,350190623,track,forestry,before 1998,"-1998, 2002-2009",,1,
15407,350190624,track,forestry,before 1998,"-1998, 2002-2009",,1,
15408,350190625,track,forestry,before 1998,"-1998, 2002-2009",,1,
15409,350190626,track,forestry,before 1998,"-1998, 2002-2009",,1,
15410,350190788,track,forestry,2001,,,,
15411,350190987,track,forestry,2002,2002-2009,,1,
15412,350190990,track,forestry,2002,2002-2009,,1,
15413,350191044,track,forestry,2003,,,,
15414,350191238,track,forestry,2002,2002-2009,,1,
15415,350191874,track,forestry,before 1998,"-1998, 2002-2009",,1,
15416,350191877,track,forestry,2002,2002-2009,,1,
15417,350191878,track,forestry,before 1998,"-1998, 2002-2009",,1,
15418,350191880,track,forestry,before 1998,"-1998, 2002-2009",,1,
15419,350191881,track,forestry,2004,-2014,,1,
15420,350191883,track,forestry,2002,2002-2009,,1,
15421,350191884,track,forestry,2005,,,1,
15422,350191888,track,forestry,2005,,,1,
15423,350191891,track,forestry,2002,2002-2009,,1,
15424,350192066,track,forestry,2002,2002-2009,,1,
15425,350192070,track,forestry,2002,2002-2003,,1,
15426,350192071,track,forestry,2002,2002-2003,,1,
15427,350192072,track,forestry,2002,2002-2003,,1,
15428,350192073,track,forestry,2002,2002-2003,,1,
15429,350193000,track,forestry,2006,2006-2009,,1,
15430,350193822,unclassified,forestry,1998,,,1,unpaved
15431,350193825,unclassified,forestry,1994,,,,unpaved
15432,350193833,unclassified,forestry,1994,,,,unpaved
15433,350193841,track,forestry,2002,2002-2009,,1,
15434,350194963,track,forestry,2002,2002-2013,,1,
15435,350194965,track,forestry,2002,2002-2009,,1,
15436,350195280,track,forestry,2002,2002-2005,,1,
15437,350195282,track,forestry,2002,2002-2005,,1,
15438,350195284,track,forestry,2002,2002-2005,,1,
15439,350195287,track,forestry,2002,2002-2005,,1,
15440,350195288,track,forestry,2002,2002-2005,,1,
15441,350195290,track,forestry,2002,2002-2005,,1,
15442,350195293,track,forestry,2004,,,1,
15443,350195294,track,forestry,2002,2002-2005,,1,
15444,350195500,track,forestry,2004,2004-2009,,1,
15445,350195541,track,forestry,2000,2000-2005,,1,
15446,350195542,track,forestry,2004,2004-2007,,1,
15447,350195543,track,forestry,2004,2004-2005,,1,
15448,350195544,track,forestry,2004,2004-2005,,1,
15449,350195545,track,forestry,2004,2004-2005,,1,
15450,350195546,track,forestry,2002,2002-2003,,1,
15451,350195547,track,forestry,2004,,,1,
15452,350195548,track,forestry,2004,,,1,
15453,350195642,track,forestry,2004,2004-2009,,1,
15454,350196147,track,forestry,,-1986,before 2007,1,
15455,350196149,track,forestry,1986,1986-1989,before 2007,1,
15456,350196153,track,forestry,,-1986,before 2007,1,
15457,350196154,track,forestry,,-1986,before 2007,1,
15458,350196179,track,forestry,2006,,,,
15459,350196180,track,forestry,2006,2006-2009,,1,
15460,350196181,track,forestry,2005,,,1,
15461,350196182,track,forestry,2005,,,1,
15462,350196183,track,forestry,2004,2004-2007,,1,
15463,350196184,track,forestry,2005,,,1,
15464,350196194,track,forestry,2008,,,,
15465,350196195,track,forestry,2007,,,,
15466,350196196,track,forestry,2007,,,,
15467,350196208,track,forestry,2004,2004-2009,,1,
15468,350196209,track,forestry,2004,2004-2007,,1,
15469,350196210,track,forestry,2004,2004-2009,,1,
15470,350196211,track,forestry,2003,,,1,
15471,350196212,track,forestry,2002,2002-2007,,1,
15472,350196213,track,forestry,1986,2002-2006,,1,
15473,350196214,track,forestry,2002,2002-2007,,1,
15474,350196215,track,forestry,2002,2002-2009,,1,
15475,350196216,track,forestry,2006,2006-2007,,1,
15476,350196217,track,forestry,2002,2002-2007,,1,
15477,350196218,track,forestry,2002,2002-2007,,1,
15478,350196310,track,forestry,2002,,,,
15479,350196332,track,forestry,2006,,,,
15480,350196333,track,forestry,2014,,,,
15481,350196334,track,forestry,2014,,,,
15482,350196335,track,forestry,2006,,,,
15483,350196336,track,forestry,2014,,,,
15484,350196337,track,forestry,2014,,,,
15485,350196764,track,forestry,before 2000,,,,
15486,350196775,track,forestry,2002,2002-2007,,1,
15487,350196776,track,forestry,1998,1998-2009,,1,
15488,350196777,track,forestry,1998,1998-2009,,1,
15489,350196778,track,forestry,2004,2004-2007,,1,
15490,350196779,track,forestry,2004,2004-2007,,1,
15491,350196780,track,forestry,2002,2002-2009,,1,
15492,350196781,track,forestry,2004,,,1,
15493,350196782,track,forestry,2002,2002-2007,,1,
15494,350196783,track,forestry,2002,2002-2007,,1,
15495,350196784,track,forestry,2002,2002-2007,,1,
15496,350196785,track,forestry,2002,2002-2007,,1,
15497,350196786,track,forestry,2002,2002-2007,,1,
15498,350196787,track,forestry,2002,2002-2007,,1,
15499,350196788,track,forestry,2002,2002-2007,,1,
15500,350196789,track,forestry,2002,2002-2007,,1,
15501,350196790,track,forestry,2002,2002-2007,,1,
15502,350196791,track,forestry,2002,2002-2007,,1,
15503,350196792,track,forestry,2002,2002-2009,,1,
15504,350196793,track,forestry,2002,2002-2009,,1,
15505,350196945,track,forestry,2006,2006-2011,,1,
15506,350196954,track,forestry,2002,2002-2009,,1,
15507,350196956,track,forestry,2002,2002-2009,,1,
15508,350197078,track,forestry,2006,2006-2011,,1,
15509,350197079,track,forestry,2006,2006-2011,,1,
15510,350197089,track,forestry,2004,2004-2009,,1,
15511,350197090,track,forestry,2004,2004-2009,,1,
15512,350197091,track,forestry,2004,2004-2007,,1,
15513,350197092,track,forestry,before 1998,"-1998, 2004-2005",,1,
15514,350197093,track,forestry,2004,2004-2007,,1,
15515,350197094,track,forestry,2004,2004-2007,,1,
15516,350197095,track,forestry,2004,2004-2009,,1,
15517,350197096,track,forestry,2004,2004-2007,,1,
15518,350197097,track,forestry,2004,2004-2007,,1,
15519,350197098,track,forestry,2004,2004-2009,,1,
15520,350197099,track,forestry,2002,2002-2005,,1,
15521,350197115,track,forestry,2010,2010-2011,,1,
15522,350197116,track,forestry,2010,,,1,
15523,350197152,track,forestry,2007,,,,
15524,350197187,track,forestry,2010,,,,
15525,350197188,track,forestry,2010,2010-2011,,1,
15526,350197189,track,forestry,2010,2010-2011,,1,
15527,350197364,track,forestry,2010,,,,
15528,350197365,track,forestry,2012,,,,
15529,350197366,track,forestry,2011,,,,
15530,350197525,track,forestry,before 1990,"-1990, 2006-2009",,1,
15531,350197631,track,forestry,2006,,,1,
15532,350197632,track,forestry,2006,,,1,
15533,350197641,track,forestry,2002,,,,
15534,350197698,track,forestry,2008,,,,
15535,350197779,track,forestry,before 2000,,,1,
15536,350197780,track,forestry,before 2000,,,1,
15537,350197781,track,forestry,1986,1986-1989,,1,
15538,350197782,track,forestry,1986,1986-1989,,1,
15539,350197966,track,forestry,,,,,
15540,350198154,track,forestry,2008,,,,
15541,350198155,track,,2006,2006-2009,,1,
15542,350198156,track,forestry,2009,,,,
15543,350198157,track,,2006,2006-2009,,1,
15544,350198169,track,forestry,2013,,,,
15545,350198171,track,forestry,2002,,,,
15546,350198191,track,forestry,2002,,,,
15547,350198492,track,forestry,,,,,
15548,350198731,track,forestry,2002,,,,
15549,350220963,track,forestry,2000,,,,
15550,350220964,track,forestry,2002,"2002-2010, 2013-",,,
15551,350220965,track,forestry,2000,,,,
15552,350220966,track,forestry,2000,2000-2005,,1,
15553,350220967,tertiary,forestry,2006,,,,unpaved
15554,350220968,unclassified,forestry,2002,,,,unpaved
15555,350221861,track,forestry,2002,2002-2009,,1,
15556,350221865,track,forestry,2002,2002-2005,,1,
15557,350221867,track,forestry,2002,2002-2003,,1,
15558,350221868,track,forestry,2002,2002-2005,,1,
15559,350221870,track,forestry,2002,2002-2007,,1,
15560,350221871,track,forestry,2002,2002-2003,,1,
15561,350221872,track,forestry,2004,2004-2007,,1,
15562,350221874,track,forestry,2004,2004-2007,,1,
15563,350221875,track,forestry,2002,2002-2005,,1,
15564,350224530,track,forestry,2002,2002-2003,,1,
15565,350224531,track,forestry,2002,2002-2003,,1,
15566,350224533,track,forestry,2002,2002-2007,,1,
15567,350224534,track,forestry,2002,2002-2005,,1,
15568,350227212,track,forestry,2002,2002-2005,,1,
15569,350227213,track,forestry,2002,2002-2005,,1,
15570,350227215,track,forestry,2002,2002-2005,,1,
15571,350227217,track,forestry,2004,,,1,
15572,350227219,track,forestry,2002,2002-2005,,1,
15573,350227221,track,forestry,2002,2002-2005,,1,
15574,350227223,track,forestry,2002,2002-2005,,1,
15575,350227226,track,forestry,2002,2002-2005,,1,
15576,350227228,track,forestry,2002,2002-2005,,1,
15577,350227231,track,forestry,2004,,,1,
15578,350227233,track,forestry,2004,2004-2005,,1,
15579,350227234,track,forestry,2003,,,1,
15580,350227235,track,forestry,2004,2004-2007,,1,
15581,350227238,track,forestry,2004,2004-2005,,1,
15582,350227239,track,forestry,2002,2002-2003,,1,
15583,350227241,track,forestry,2002,2002-2003,,1,
15584,350227244,track,forestry,2002,2002-2005,,1,
15585,350228898,track,forestry,2004,2004-2007,,1,
15586,350228901,track,forestry,2005,,,1,
15587,350228904,track,forestry,2005,,,1,
15588,350228906,track,forestry,2005,,,1,
15589,350228908,track,forestry,2004,2004-2007,,1,
15590,350228911,track,forestry,2005,,,1,
15591,350228913,track,forestry,2004,2004-2007,,1,
15592,350228916,track,forestry,2005,,,1,
15593,350228919,track,forestry,2005,,,1,
15594,350228921,track,forestry,2005,,,1,
15595,350228923,track,forestry,2005,,,1,
15596,350228926,track,forestry,2005,,,1,
15597,350228928,track,forestry,2005,,,1,
15598,350228931,track,forestry,2005,,,1,
15599,350228933,track,forestry,2005,,,1,
15600,350228936,track,forestry,2005,,,1,
15601,350228938,track,forestry,2004,2004-2007,,1,
15602,350228943,track,forestry,2005,,,1,
15603,350228946,track,forestry,2004,2004-2005,,1,
15604,350228948,track,forestry,2005,,,1,
15605,350228951,track,forestry,2005,,,1,
15606,350228953,track,forestry,2006,2006-2009,,1,
15607,350228956,track,forestry,2006,,,,
15608,350228958,track,forestry,2005,,,,
15609,350228961,track,forestry,2006,,,,
15610,350228963,track,forestry,2002,2002-2005,,1,
15611,350228966,track,forestry,2002,,,,
15612,350228968,track,forestry,2000,,,,
15613,350229642,track,forestry,2004,2004-2009,,1,
15614,350229643,track,forestry,2004,,,,
15615,350229644,track,forestry,2002,,,,
15616,350231424,track,forestry,2014,,,,
15617,350231425,track,forestry,2008,2008-2009,,1,
15618,350231426,tertiary,forestry,"2006;2004",,,,
15619,350231427,track,forestry,2007,,,,
15620,350231428,track,forestry,2006,,,,
15621,350231429,track,forestry,2003,,,,
15622,350231430,track,forestry,2007,,,,
15623,350231431,track,forestry,2006,,,,
15624,350231432,track,forestry,2010,,,,
